,wi933014_37,wi933014_14,wi933014_75,wi933014_24,wi933014_29,wi933014_63,wi933014_13,wi933014_7,wi933014_56,wi933014_51,wi933014_41,wi933014_31,wi933014_73,wi933014_30,wi933014_72,wi933014_36,wi933014_23,wi933014_16,wi933014_9,wi933014_42,wi933014_11,wi933014_67,wi933014_43,wi933014_15,wi933014_65,wi933014_28,wi933014_60,wi933014_64,wi933014_26,wi933014_49,wi933014_48,wi933014_32,ew0114_2,wi933014_50,wi933014_19,wi933014_17,wi933014_22,wi933014_55,wi933014_47,wi933014_81,wi933014_33,wi933014_38,wi933014_40,wi933014_34,wi933014_39,wi933014_58,wi933014_35,wi933014_18,index17_95,wi933014_61,wi933014_52,wi933014_69,wi933014_59,ew0007_82,wi933014_74,wi933014_70,wi933014_54,wi933014_66,wi933014_10,wi933014_53,wi933014_80,wi933014_6,wi933014_27,wi933014_57,wi933014_62
17040,4976.71038340886,6280.242513420494,,24270.548555644647,484.14486810442173,,319.15143816040074,18641.798248771345,,,10224.741903470427,8423.20734086885,,10981.088027205118,,23395.768412619112,17889.2937415999,6584.825198885342,8042.644644897716,16046.077223905448,36991.782486869604,,,4532.531412871544,,9313.51550613842,,,18389.964824167342,,,4912.264151224618,42339.06860022563,,59170.61251494671,20477.869323782466,24417.89854933337,,,16804.44594556145,2107.362784625497,19045.49728899525,11127.201603763477,187.36079955404907,3409.6264009372003,,3795.4511345489927,7251.200273003532,9883.15108437299,,,,,1325.0278153319314,,,,,1642.868036844887,,2197.1481787478983,858.3656585845018,12650.13473181119,,
17100,4828.373517026732,6969.64376212586,,24304.518651426137,544.7562667667605,,369.28183784396066,18435.993161300627,,,10173.959441985417,8677.310255092721,,11013.768701196506,,23759.102581882566,18147.912741120534,6631.176681417866,8020.236489726024,16112.056965557782,37279.39220247921,,,4596.180836672515,,9446.256166856854,,,18468.678403724993,,,4875.722892381933,42488.39982953426,,59827.28465860135,20857.084977813887,24498.680920651495,,,16705.349045576415,2106.40515553546,19320.472928575713,11071.213394520999,200.08009184968267,3408.8215674884573,,3768.3453637793973,7272.794543885453,10134.48488918221,,,,,1349.059007165567,,,,,2078.249501120242,,2159.453255436033,874.5638128922826,12976.106192489848,,
17160,4721.721049428665,7329.8628050296575,,24487.368128209822,671.2781502602555,,339.985899938996,18386.02319248157,,,10135.984886697339,8614.093313525946,,11204.238184535925,,24059.43505514746,18173.45579056907,6751.884165605746,8111.696479747168,16147.831479999793,37445.43618076989,,,4429.522842051442,,9497.10938357927,,,18404.240273678475,,,4966.015156599521,42650.67147940786,,60427.088823345024,21259.946455152767,24443.024268797642,,,16805.01521165524,2087.818860025877,19518.68463049205,11197.1439169205,172.9593346825581,3452.898700156923,,3735.3954689740503,7418.167422294054,10377.239498948054,,,,,1343.4054980157998,,,,,2299.656642806325,,2109.3297215187526,771.8525980664838,13216.658388591824,,
17220,4664.577234544274,7583.817734357803,,24547.073213368894,922.0176299619686,,396.0589379677732,18199.092550503243,,,10239.532594772149,8667.158118907562,,11377.34807698224,,24456.787326129375,18423.41663289266,6869.830774944643,8095.694790743189,16119.66947308312,37666.37790328336,,,4433.759489712903,,9362.657242193902,,,18244.36533324092,,,4931.9965645507555,42824.563437001496,,60836.149294314404,21881.12598520258,24643.377819453122,,,16879.146283180562,2260.986744017929,19661.03146405178,11263.568874897164,302.42837690856794,3599.0756011550384,,3567.823638154887,7483.924345952306,10610.12970133959,,,,,1371.5759723020017,,,,,2349.6792199821693,,2056.978379800362,768.0784430426496,13343.946442894196,,
17280,4400.450017045119,7940.260815680255,,24436.66920995905,835.392997802144,,359.6282372259397,18158.222941646927,,,10046.647001466261,8865.445746672965,,11466.826859033978,,24802.343125546537,18353.71609888208,6989.107769006301,8148.000000805772,16145.366127071333,38028.91133709688,,,4370.694380642612,,9521.97996919316,,,18328.516475917168,,,5023.495176730636,43003.79620679987,,61539.40783561273,22371.721559027752,24727.799037431203,,,16817.50850577116,2247.189146826682,19705.77971503344,11231.098453620081,300.30518324718264,3570.7346404211203,,3619.3472997673753,7717.279252928103,10834.205188748481,,,,,1265.4989079774962,,,,,2256.2107662582785,,2016.6763269405171,828.8219981044272,13521.523914245325,,
17340,4303.073150787274,8310.06786322115,,24515.77902149938,906.4720747788439,,421.47874110355684,17909.318225692157,,,9503.491356537774,8841.397591063414,,11583.219413130317,,25059.41269347695,18335.877531642553,7127.040123453248,8325.676246172743,16149.511915957295,38224.962000477535,,,4386.011466974959,,9591.005621567085,,,18257.57407981039,,,4986.062254541076,43190.08159362864,,61969.19175265454,22951.877279479955,24680.053673668277,,,16818.458447282923,2385.565614618649,19950.234429123168,11253.701083469477,368.2333334275435,3679.0235957785103,,3622.8265670055257,8165.217833349069,11052.375917831087,,,,,1372.0238710396243,,,,,2313.87473206052,,1862.204377996279,742.8866876429848,13804.058243906644,,
17400,4314.577339714145,8630.700431152241,,24609.7579013133,998.572669057219,,379.2384077518118,17912.200425779014,,,9454.077108085974,8849.63982838504,,11661.615433378354,,25182.17378793836,18512.105075125313,7334.986578947591,8293.08920050196,16060.046139085804,38565.61252674202,,,4319.347431821314,,9473.372106968705,,,18099.15166088087,,,5087.376824299365,43380.459378819316,,62593.74483684136,23431.990076192058,24859.83672753654,,,16765.924304659173,2360.0296951300033,19925.19456044069,11249.476041592214,493.69390598731457,3620.6687044464798,,3585.1773092648855,8425.016642812632,11275.824932512598,,,,,1391.9171393406627,,,,,2377.527277023966,,1644.6026872273862,649.2005606466321,13964.327883962973,,
17460,4054.593530195879,8886.296881528377,,24534.944077005715,1047.10611746152,,441.0752806208516,17739.717101237686,,,9503.214735205289,9029.243672018252,,11687.014836673367,,25529.294556475485,18434.869202980597,7541.623264934421,8409.75127803487,16129.198238577883,38765.46386051801,,,4237.335068121407,,9628.437271263387,,,18182.171060658748,,,5138.908354270037,43577.82191340913,,62979.474164307736,23871.8392654287,24975.96267717226,,,16773.417971839594,2468.2374804052265,20049.274801331798,11249.317850321775,568.2485794745,3550.9722389416993,,3578.133490195551,8737.893458410503,11495.353679806129,,,,,1403.7813027685086,,,,,2266.0509261870093,,1657.7541897348547,778.7964825282909,14215.360202635598,,
17520,3945.2433668465524,9200.491608031149,,24676.166240141625,1227.7938925554747,,398.6119830529905,17690.125889329298,,,9525.611371511613,8989.88743296898,,11916.210767789189,,26013.308145930918,18529.005681259994,7358.327086607695,8603.002721848561,16062.089960600082,39005.06013298043,,,4288.599775766461,,9629.223907519154,,,18113.976078122618,,,5064.731069031746,43784.78777284074,,63570.037901086725,24195.13843660183,24923.44122712025,,,16707.895185535046,2437.7278882773576,20167.554213849256,11249.605187140201,654.8335853493605,3620.1912415292077,,3563.7957612065247,9076.165116139427,11697.58492474125,,,,,1350.889350325209,,,,,2371.414202724902,,1662.869958530536,651.502219911946,14365.852507906044,,
17580,4046.000150302367,9500.492932022724,,24708.622257492956,1298.052722393426,,477.7686977490509,17496.68979249452,,,8962.328902188721,9062.057716013122,,11882.035179402163,,26678.515816644507,18369.58343077901,7192.850464652058,8574.797542536822,16128.089524667601,39367.03682947532,,,4297.736003233505,,9364.12286939213,,,17953.938392364435,,,5166.79245799553,43997.068515395484,,63956.73547259489,24707.45255857814,25081.453064903784,,,16708.761544963312,2519.6371349204765,20270.78100643971,11210.209986464064,830.4020918337237,3505.348939789768,,3561.904772262433,9145.744563519811,11872.0745394768,,,,,1423.5138520248556,,,,,2385.261515396087,,1546.064432590014,614.0126357759152,14576.603244060345,,
17640,3957.762305807506,9410.108478136233,,24701.31586062963,1431.1507620814275,,541.6240991351685,17447.899914263868,,,8646.30339605923,9283.686898567688,,12015.772212822803,,27138.971373919187,18301.695462379612,7055.251258277415,8577.932803835803,16150.084666044793,39555.76218454514,,,4237.967066154789,,9302.846573492603,,,18051.739990051134,,,5129.664506798566,44209.79663142711,,64474.70680643502,25161.5246821148,25088.01840682081,,,16634.840860037148,2444.5852944652484,20368.38772206037,11179.09636405927,858.9326703908131,3525.9264803334804,,3549.696825555217,9358.305422020228,11897.954786190752,,,,,1352.719557338507,,,,,2307.2148541499464,,1485.5812561163127,679.6793813761278,14869.157676912519,,
17700,3926.40993166225,9307.762990113215,,24973.999294519504,1664.1301346851355,,468.0371146188907,17246.13842117719,,,7922.6027164688385,9214.36441445129,,12167.399455216386,,27287.220509260886,18412.96312598631,6921.686807178782,8627.758786460092,16056.121418000626,39878.29674847469,,,4262.870059083584,,9049.813294928023,,,17983.013002201456,,,5221.890162200859,44490.339073396746,,64872.82264773766,25590.060842417795,25250.085658410964,,,16610.2544227354,2422.7051195799595,20431.036966099386,11136.971113957472,939.8679115799519,3391.9613003394797,,3380.487653109762,9423.102286912863,11919.551066274002,,,,,1440.229860485424,,,,,2187.5055125544977,,1456.581092807861,736.3088111356892,14961.258861397026,,
17760,3950.8824216002263,9197.212650483929,,25185.54833519501,1726.2959780734311,,561.9138473694077,17126.038259477857,,,7867.7533798773375,9277.269881400925,,12285.44491643728,,27565.468733189202,18269.332172977738,6846.799180427755,8832.622374537128,16134.947825945319,40063.34170920214,,,4269.111713881248,,9076.541571082002,,,17822.72217731622,,,5183.127996583177,44796.072760200055,,65417.49016199741,25971.77573258266,25379.640520150384,,,16485.6954240308,2590.871563104755,20678.38254311551,11083.598527607279,1122.8471604285544,3294.43504306409,,3426.795893369076,9564.336945081066,11940.609353853011,,,,,1469.6851795810064,,,,,1926.503980610133,,1253.791364935761,686.7929215880135,15325.057940419574,,
17820,3927.6426467722,9056.920360136122,,25180.063432137198,1784.0960536769237,,560.6829499639937,16971.97885625637,,,7901.512104341176,9492.707987397867,,12400.289758680994,,27451.63808154205,18380.86719153118,6863.207892762864,8835.942664166316,16159.087359946903,40300.8442232643,,,4264.438720005669,,9085.305704211973,,,17917.512418322225,,,5261.269677624012,45104.20876980859,,65951.7065969564,26714.77587446988,25324.0643058479,,,16391.32679046073,2563.0164205249366,20998.691307327063,11023.136458578529,1152.8318108065098,3334.9655018902213,,3427.684187283433,9845.103076951164,11965.792169147873,,,,,1420.8188083738944,,,,,1974.1040468265135,,1334.9029564885989,651.2052816748416,15609.313377263063,,
17880,3740.8858173592575,8928.944673770453,,25469.43235940389,1922.729666398173,,655.3574031502247,16926.319489583955,,,7913.31674569913,9454.047171599655,,12746.255071807058,,27569.27121577497,18243.597285311458,7103.1100942816065,8853.915101004704,16069.068992274231,40664.90230262579,,,4331.054032213484,,8942.34719163672,,,17852.82661179095,,,5281.843202470505,45406.80880599881,,66275.82992999298,27298.500356623434,25492.727358311873,,,16173.27326644914,2609.1854101853105,21072.34723387416,10948.401807738759,1312.1252792844946,3218.9144866407446,,3414.1348791209275,9867.12535578675,11995.315603372168,,,,,1445.9531768666388,,,,,1929.7951004515082,,1362.3954115025185,753.3179799271635,15759.589607856082,,
17940,3547.120604533482,8778.518442695866,,25638.751847763026,1903.6637071025357,,650.1714129188185,16706.973840791004,,,7533.512600544043,9539.550441687961,,12833.371569728977,,27565.231650623027,18179.1117391627,7160.977202691072,8990.365732729522,16143.908471094714,40842.85070012198,,,4257.087476147509,,9075.261488422648,,,17698.765918956913,,,5210.741936608969,45699.321181895335,,66874.92646174421,27819.161942365594,25621.496878913942,,,15969.092456953735,2516.2783717637512,21315.186362451554,10870.452182033729,1348.532709388921,3232.767492558638,,3401.002347264012,9909.514439292961,12015.39868504942,,,,,1343.0447742008228,,,,,1844.973394857301,,1304.3621332529583,701.827392002372,16006.297365095474,,
18000,3605.0375930456094,8628.751998424836,,25578.581797915038,1895.2206412433234,,773.0907787453427,16637.952105693596,,,6912.224751416938,9374.588345641783,,13125.607375921423,,27644.520827589313,18318.11600084273,7424.266295107666,9039.606672563566,16166.353347935608,41083.30287128759,,,4227.592930300713,,9130.767518940407,,,17800.464042133146,,,5310.19648773818,45992.65122808742,,67269.08805385596,28259.03596955898,25563.7268720202,,,15801.108288525957,2482.4533266154017,21494.64145655501,10745.83064547628,1434.384938668184,3111.6743044722507,,3392.9376613377435,9791.82153663723,12027.87810605471,,,,,1407.4516258214446,,,,,1724.6703125298923,,1284.2749563268042,642.2231344026561,16333.782730863064,,
18060,3404.6820748916575,8467.27379077382,,25806.258996261313,2020.664812573184,,762.5600820844026,16440.738928920306,,,6744.6394322733395,9176.01632266839,,13016.553468416414,,27595.377370240254,18158.570065302505,7745.720132162398,9110.12689807123,16083.734850086128,41446.07674768221,,,4186.218100256099,,8961.852228996306,,,17734.782301739913,,,5268.146422464686,46280.85647910069,,67776.24012654224,28965.63787384836,25739.972572072147,,,15479.814293119829,2345.151834193473,21844.163055159443,10647.092113435718,1634.5307256441502,3033.362684493715,,3387.569288572183,8051.133252379768,12038.637889847249,,,,,1399.4276093730246,,,,,1866.1170670369406,,1165.4983782351674,778.236287863649,16526.96657282815,,
18120,3219.8619179470243,8327.909933098517,,26080.83704026548,1965.9061470434515,,920.1476443418347,16399.18010251301,,,6855.292111939257,9168.254070919744,,13029.130764731888,,27582.139707658975,18228.301918574234,7868.186986758131,9268.253008174532,16151.556482599071,41636.057819538095,,,4190.286534721514,,9040.827609186686,,,17580.878308735573,,,5356.4112164439175,46560.16438941038,,68154.43686442774,29612.300839772903,25865.87108137036,,,15191.956013480265,2292.9506506567664,21981.517236673764,10556.577293587592,1651.476846830795,3060.99131553749,,3372.364589974941,7817.459425407007,12048.588957868527,,,,,1411.4468795640462,,,,,1920.0419120435085,,1305.0442593081978,674.2953097487034,16838.4284798446,,
18180,3231.376850902784,8169.531727703197,,26231.225323301736,1976.1604858504886,,884.3046252314521,16215.48689079306,,,6883.2400752114345,8872.116436374698,,13029.864166260591,,27597.71202628241,18074.777466753912,7807.412256824698,9239.064495157705,16090.775559676107,41966.95120248589,,,4188.188130185836,,8882.014314439077,,,17673.457683865177,,,5318.024342565466,46837.13653190352,,68669.52066912643,30051.932240189184,25778.58403169822,,,14717.65302821518,2118.7824665136386,22062.360040074767,10448.924229276556,1772.9465166293917,2931.661094483947,,3364.618109961742,7921.438372726905,12061.068114539894,,,,,1411.5650062699533,,,,,1854.027350004028,,1360.512778792187,659.413638913539,17046.42224930789,,
18240,3009.362951144951,8009.024536395205,,26211.76256206861,2153.3353959198785,,977.3744548179528,16109.558538976471,,,6624.30499496668,8846.339653922723,,13000.812826640376,,27611.85986405436,18100.921340379657,7493.2683344193,9264.341148635534,16158.78728121989,42156.28833825096,,,4125.998894471868,,8486.314948323865,,,17618.57223667098,,,5409.169189585183,47108.64599493733,,69076.5211872761,30442.277630228527,25979.871264471225,,,14435.545384190864,1967.8104321242827,22330.023991748352,10310.2774644232,2087.5273237300225,2928.561719401671,,3193.7138287400244,8075.3971317955675,12069.43561463381,,,,,1298.5492889920902,,,,,1793.0329982614032,,1420.1112091308908,822.5040974687879,17272.167365252706,,
18300,2785.0995651831067,7892.9302408291005,,26332.021311597662,2183.603348112557,,943.7720191105764,15981.125338228883,,,6167.209067466578,9233.864107735213,,12915.58928457704,,27735.906221095156,17971.3296854506,6774.79782851386,9416.041573359227,16184.680098767538,42398.909430185595,,,4111.865930012715,,8442.659609679724,,,17467.1057338607,,,5370.13505143054,46469.37292062122,,69632.58397681678,30945.745421455293,25972.72046860048,,,14028.64645919624,1899.3114158068006,22606.73204998474,10195.384980983503,2132.0832942728002,2810.3352365360415,,3241.384606414492,8430.32470006144,12071.418415540791,,,,,1349.8648870676914,,,,,1717.6168605975222,,1428.4343695390833,737.3170974664648,17628.07288111107,,
18360,2630.615682655324,7817.024620633253,,26423.586397523843,2307.320331623777,,1015.7562249742069,15967.150122638714,,,6078.174430095944,9230.609280328357,,13022.87970110395,,27722.27345846632,17875.31259495974,5658.528231311082,9578.832670278845,16101.947843230591,42763.36461427655,,,,,8395.668935324476,,,17578.465018801326,,,5470.145033243561,46677.91543431342,,70068.57855551607,31676.335841733926,26134.03571799716,,,13677.636034591598,1860.6691666267334,22604.170866327455,10093.762212467667,2130.4570325014015,2812.1089245705098,,3240.47867299132,8546.211208843275,12072.141308570785,,,,,1380.3722671653886,,,,,1957.2035690453588,,1322.0920578453895,707.0812665487348,17896.141851944936,,
18420,2661.7101408423705,7751.310461598215,,26329.79749060763,2270.895276570046,,973.8887842652726,15786.562857498486,,,6104.731180987513,9261.155179774283,,12873.298414290124,,27839.895752496173,17995.401040850073,5251.135897910764,9543.205108466795,16176.932767843711,42962.58883828826,,,,,8196.361405390882,,,17534.56240297661,,,5518.374867405448,46834.390739243914,,70653.58716488659,32313.724568126516,26264.322131912257,,,13314.911897833377,1893.8418342083223,22778.819392392816,9956.806553757724,2233.725687159599,2726.9555583176707,,3221.390414645808,8765.121311388553,12085.80965383668,,,,,1362.0514196145355,,,,,2175.324182549288,,1410.6738396510675,746.8762932846811,18001.956600057332,,
18480,2372.5306984268373,7695.000788558842,,26495.389462997948,2305.0240576471,,1055.1574723653462,15744.448243153081,,,6019.946752323252,9466.560542997717,,12919.283456694186,,27845.760540465766,17842.736197456074,5245.014028488739,9570.952741322242,16205.712110425082,43300.353061075635,,,,,8298.567049716396,,,17397.246462490744,,,5441.956320169654,46970.19114791936,,71013.23763852273,32855.52134632747,26176.34100774485,,,12911.001151393417,1851.1763165348627,22870.72551967416,9864.419386070836,2212.8876281399193,2721.162245644069,,3203.909539667293,9173.327016779313,12121.799480303836,,,,,1348.014328428016,,,,,2255.8046574849855,,1504.5640656781572,906.2604558923764,18406.06904963738,,
18540,2203.2161098238,7640.4047802787645,,26574.68949272575,2430.4127011134747,,1086.9957937750175,15555.728057646842,,,5897.702794850202,9409.807435536064,,12738.900498233133,,27972.440222576133,17877.539530236947,5446.121661438842,9774.764081784424,16130.461230901823,43501.03946160135,,,,,8165.336957589621,,,17502.232241211488,,,5531.476514919075,47103.31367415788,,71617.35631814059,33480.98211930808,26387.68263168326,,,12642.741320389716,1845.268275384311,23008.44824946598,9764.11748654102,2431.7707021925103,2840.2582265469596,,3189.6984550689276,9304.274118989179,12187.451021652709,,,,,1317.2970183249301,,,,,2324.498890719442,,1525.6759797295413,811.9331338633954,18724.973708767873,,
18600,2177.0351733811262,7589.415122766752,,26557.646006194387,2461.970931379998,,996.6657200600237,15500.905484189301,,,5836.096296328034,9428.772619665648,,12677.610950671047,,27982.526144006806,17734.95937943361,5574.008537913335,9709.723983287255,16201.297236694973,43749.06274437591,,,,,8243.638977809258,,,17458.81034022394,,,5435.14367220138,47241.27651822547,,72095.55231954523,34399.28359167034,26509.416322369012,,,12507.80268597471,1899.891077353904,23222.120305057837,9603.818776299953,2511.5934088183194,2796.6414971139625,,3186.062210488933,9642.54015932865,12269.58751545688,,,,,1174.9157969159685,,,,,2267.283310088455,,1548.7960144496988,743.1684461783594,18893.405102871056,,
18660,1909.2117684469004,7538.997092907493,,26832.727192331447,2588.27390761968,,1076.730298171566,15258.298296859597,,,5419.9689296567985,9643.943494680852,,12578.663696762203,,28026.558934644065,17624.073801157276,5724.68642439145,9715.679082156945,16150.28571866894,44119.47602779618,,,,,8199.995280447542,,,17385.639851005373,,,5385.100457318786,47364.66816840825,,72444.19792128124,35346.92046556415,26417.66904658289,,,12200.36107394511,1951.2650776170278,23179.984872671015,9530.115898595857,2392.472235632825,2853.566630627944,,3163.1810533361036,9779.305852037027,12341.539873347998,,,,,1214.9778640349987,,,,,2066.3280659960697,,1535.6522464774455,898.0026992322581,19180.15142843105,,
18720,1645.2231882176332,7471.963495437449,,26980.343602825244,2814.816632988239,,1016.8235183048504,15278.01425745535,,,5328.031443440188,9549.933255425232,,12401.474211151128,,28193.528498867865,17731.38265262245,5929.267138185957,9852.824776672487,16211.129623541176,44323.45016249882,,,,,7963.898746757117,,,17400.152040571633,,,5115.305047936744,47504.02713419515,,73010.37601227789,36135.41501864314,26626.61785942289,,,12167.197764425478,2094.7704971650724,23305.222973648237,9628.921694082475,2382.7889942926827,2777.7776336982765,,2995.3396227267463,9935.447250674837,12391.695854902111,,,,,1194.3837289263172,,,,,2159.813084098116,,1462.6276374617241,758.2832774634701,19534.141778376164,,
18780,1781.3481610410681,7406.420322399278,,26893.189075250957,2883.8655616378705,,1042.2474177547401,15119.560157996832,,,5361.617037163632,9615.963149658559,,12369.246650277437,,28194.390198524674,17555.41148832704,5959.474180030911,9867.204705984983,16241.266135085294,44663.50702224158,,,,,7965.40425974722,,,17375.638885419336,,,4933.94566698733,47578.725781941095,,73332.63873084908,37002.03935174921,26715.26674527236,,,12024.232874303128,2238.2299055366675,23352.0383501698,9671.541727921085,2253.230188247372,2748.9532996311436,,3035.237684234291,10190.639559400677,12421.434983076151,,,,,1146.9186262534286,,,,,2295.282331203579,,1633.931156729519,738.7063313463457,19737.631257502475,,
18840,1644.2888216488527,7347.820501229382,,27104.138095750408,2994.8614583294907,,918.8720609695453,15071.097312828795,,,5354.043945276727,9828.503383488169,,12288.503233546877,,28322.613423407023,17573.83975584567,6064.83160233092,9875.202067537966,16171.30681932093,44868.7557406858,,,,,7893.3923383769015,,,17303.98844982412,,,4617.8941628856965,47796.02271640676,,73869.04290019113,38175.21566332202,26655.07816022157,,,11930.106147764338,2309.207400797141,23551.416520529,9368.321678817916,2166.3044153644814,2838.5655842677816,,3042.3942899970807,10137.268496055867,12443.292674004417,,,,,1132.726714486109,,,,,2343.5362786030028,,1741.245548949504,833.1928074931465,20084.96928692588,,
18900,1584.463418863264,7305.026779590777,,27218.3862780543,3245.1642020768372,,863.0546007842137,14886.50752853467,,,5191.226883807709,9724.450533928324,,12223.251396611508,,28331.197092072456,17449.176327659567,6264.722830031298,9917.587062965213,16241.713289842044,45120.33690116056,,,,,7660.681226482942,,,17318.39186889848,,,4380.127050694131,49284.49027810752,,74155.06091443755,39220.12175652226,26858.18712235976,,,11772.79400073241,2469.7347882424783,23460.8835211122,9262.15342373332,2278.267943765069,2782.4250362364005,,3013.253697250426,10158.22135312374,12459.77499655197,,,,,958.7413235556061,,,,,2495.5522343099888,,1788.5759365637946,734.5181783369472,20318.90070680893,,
18960,1340.7770964275976,7254.887462877079,,27145.3600327084,3340.8661608464795,,677.4266561477216,14839.140606837349,,,5036.620657825759,9675.541923818271,,12109.705671724843,,28463.0220300581,17468.942344373474,6323.820481964931,10043.184507977196,16269.61559930592,45497.9695413533,,,,,7752.703088272865,,,17289.259913998736,,,4126.64832834324,46881.14450918375,,74602.93617340285,40172.47367006854,26944.44654210337,,,11694.61037244071,2541.787507301438,23312.451835460637,9087.076264284047,2196.0099017257685,2783.7535809349934,,3000.6190609319087,10341.650790078027,12471.138789817936,,,,,973.0522849495819,,,,,2551.3201843578136,,1849.0041677255415,805.1272691538296,20559.956588926805,,
19020,1340.899687183954,7216.44912832259,,27306.6540186542,3582.9895923111458,,630.4062326908219,14656.326623462644,,,4970.710165400527,9802.585732710158,,12202.953220191472,,28475.242174759907,17328.485987075597,6391.970317711237,10001.325878872205,16203.074327029963,45706.131763372985,,,,,7732.014377324719,,,17216.691373634596,,,3821.522631579351,47708.97045521027,,74773.46628006804,41191.30733951045,26887.61025105217,,,11545.21558421837,2689.773674778837,23425.791489815074,8966.113250462251,2244.3499877472555,2887.0330748900974,,2979.3544050787814,10239.189907112308,12504.549406422222,,,,,962.9959641368835,,,,,2780.3494978437684,,1749.3587113189524,766.2396041346387,20945.14555840496,,
19080,1016.9539247793873,7196.741339022367,,27437.89390070563,3718.4380045929074,,528.3335187335915,14609.265147155988,,,4997.4944454331935,9788.164835450381,,12071.45498775709,,28603.19492300317,17225.090010549004,6445.007960909083,10076.285567571318,16268.053274703496,46060.791471438635,,,,,7555.692540065397,,,17225.066592346928,,,3712.0478591685164,48329.94796272997,,75140.47823028124,42396.69047411701,27068.69213431098,,,11473.311205393975,2745.3162606758365,23553.852200980633,8869.618694952604,2367.3283280040137,2823.1896977630427,,2963.3029175694983,10213.579998386787,12581.910441429678,,,,,1022.6914139188859,,,,,2879.5737701994026,,1881.8582968843914,924.5576539705423,21239.578313171904,,
19140,794.7535274077152,7155.676416994013,,27406.431381469985,3926.440198187072,,556.0993633292152,14357.846465511344,,,4997.378210856205,9898.21027361444,,12155.485305186161,,28535.839176203728,17307.677202319715,6551.014057085459,10221.376221012519,16227.220677086458,46277.49812264527,,,,,7611.391198417015,,,17195.629595073326,,,3539.962617610054,48379.88160690972,,75343.43920314059,43518.418572927294,27031.006019070443,,,11244.553566588273,2865.883241094535,23605.539782021962,8819.191163915613,2310.579351719528,2801.7874119976905,,2944.7836975943433,10349.299308857311,12749.708702477785,,,,,974.3196196159412,,,,,2842.087745492562,,1961.2087559682734,841.3048091544592,21357.03757413489,,
19200,734.2944180824072,7126.042815068867,,27679.91837514737,4253.414596845646,,494.7009053922042,14384.452301820571,,,4911.2634322930435,10208.196293375595,,12035.943375903049,,28655.97691806946,17180.76501929621,6492.929215328791,10171.06250148863,16284.317437738599,46534.23182313611,,,,,7486.1532431030255,,,17123.90451601323,,,3555.1166669692693,48621.48435471177,,75683.09568963527,44721.63838261046,27219.829524306,,,11252.438551527703,2821.797356968344,23679.00156004562,8722.551137823386,2332.526056135228,2817.351060050019,,2770.8064274109706,10238.500427790348,12991.751661134735,,,,,957.4808495057487,,,,,2831.2080897087253,,1976.7251304295855,843.6173564411673,21776.127898679264,,
19260,497.2997133098784,7117.211068686712,,27910.111206957514,4411.200247569827,,526.9380641340292,14283.76326817139,,,4695.04028487352,10225.903427015059,,12055.83037733395,,28917.063775298328,17196.201763555688,6467.471641338157,10194.41182792744,16318.957400070918,46911.21933549616,,,,,7533.710247780717,,,17134.083858750768,,,3507.9612190270345,48805.813474792805,,75969.14377745999,45756.51480282471,27317.28452157256,,,11068.083977261234,2744.2710039070266,23699.87396831088,8614.681957037314,2225.518885023823,2901.952165225708,,2819.9941359245404,10300.93160962957,13215.542796919366,,,,,930.7845569564221,,,,,2628.885042596535,,2005.4199695690506,897.9795203139826,22098.211048085668,,
19320,260.2921475677088,7071.485388079214,,27935.351999070717,4632.662973561538,,551.2394803114088,14324.44785232206,,,4602.675426459785,10314.198261299725,,12059.135622526883,,28975.82314611948,17020.239049999673,6474.980426731581,10382.101945405706,16255.930888107318,47116.7135309452,,,,,7501.38165570844,,,17091.658615167034,,,3616.3253532584285,49003.53130333031,,76049.1995294326,46871.72112002006,27251.133746433992,,,10868.853049026991,2738.9861607806433,23930.475141627907,8535.664591130058,2159.525734786696,2839.3254729982623,,2817.3879347101843,10179.91380802638,13347.373780928452,,,,,1140.0779101075225,,,,,2665.3977655565004,,2003.011522717598,833.189303250456,22215.25729530064,,
19380,258.3091109280807,7031.7226826843835,,28234.649183035403,4961.6464737744045,,460.84411467793154,14220.619034398216,,,4546.567602999293,10588.075462893921,,12029.772615584545,,29221.32367566957,16890.6236655099,6485.940126875565,10317.809558747053,16322.506126813752,47425.26283099161,,,,,7229.219339576128,,,17010.94284626776,,,3611.316696265861,49178.76240393655,,76443.30365373795,47781.25104515351,27458.33824772478,,,10594.60822375139,2655.3544998748944,23965.382678604736,8413.6800361518,2139.0726524367587,2819.054096796594,,2788.4279551844857,10193.083523454095,13420.886030621103,,,,,1111.7429155155214,,,,,2688.687394421538,,1869.6756858054614,889.9465351141694,22643.586375746687,,
19440,75.06054161819988,7002.650833764181,,28466.255047076254,5101.253126021985,,530.9104556145699,14239.926977363059,,,4617.441828828976,10543.607755287165,,11919.9990835635,,29389.171778901604,16936.438767640317,6566.778578406945,10316.869548368713,16363.74521692283,47608.99012798046,,,,,7259.680580014711,,,17019.454186303974,,,3728.6779935823743,49331.58966652682,,76671.8715424736,48570.92572859448,27548.222795013935,,,10459.180352431833,2619.7941031606406,24016.334536552677,8394.164643897431,1950.930968907491,2835.5702234331047,,2766.7696609734844,10448.537417076046,13461.612749591935,,,,,1130.6864430125986,,,,,2688.4757716931254,,1965.8621614710682,937.6788833389313,22976.422993669774,,
