time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1691585265919501600,3.12950146484375,0,0.7228732705116272,74.72283935546875,6.2692060470581055,0,0,96.22435376095434,-75.22378295294436,40.04069657670943
1691585266916371000,4.126370849609375,0,0.7876924872398376,31.72556495666504,5.774264335632324,0,0,90.91325804121254,-75.22378275676667,40.04069416908699
1691585267970168600,5.18016845703125,0,0.7081984877586365,19.143081665039062,8.41881275177002,0,0,94.06670656072195,-75.22379391399058,40.04069833781789
1691585268967944200,6.177944091796875,0,0.5616973042488098,22.56804656982422,6.293513774871826,0,0,90.77232600556158,-75.22377885928468,40.040680196667076
1691585270022022000,7.23202197265625,0,0.6538586020469666,42.04010009765625,11.729538917541504,0,0,90.6383629349524,-75.22377550154081,40.04067205328708
1691585270984200400,8.194200439453125,0,0.3153807520866394,22.72587013244629,12.511234283447266,0,0,77.27838891558673,-75.22378782124831,40.040639362725116
1691585271983141400,9.193141357421876,0,0.3255762755870819,17.61079216003418,10.299858093261719,0,0,75.78427693868764,-75.22378737197464,40.040634497994915
1691585272740597200,9.95059716796875,0,0.33551833033561707,15.614982604980469,9.317134857177734,0,0,73.90061523198706,-75.22377900660359,40.04063406873108
1691585273731111000,10.94111083984375,0,0.3761240243911743,14.231764793395996,8.715832710266113,0,0,71.8343896093562,-75.223778919947,40.04063405743487
1691585274769087000,11.9790869140625,0,0.3885497450828552,13.175004959106445,8.217201232910156,0,0,70.80230056528846,-75.22377877335722,40.04063407972952
1691585275733408000,12.943407958984375,0,0.36999088525772095,12.408122062683105,7.882729530334473,0,0,70.26570362186803,-75.22377866258833,40.04063408352938
1691585276733427000,13.943427001953125,0,0.3333730101585388,11.769611358642578,7.623270034790039,0,0,69.99905910540349,-75.2237724322852,40.040635943554854
1691585277733433000,14.94343310546875,0,0.34317025542259216,11.203537940979004,7.427003860473633,0,0,69.71764186366322,-75.22377105828129,40.04063662620118
1691585278733485000,15.943485107421875,0,0.3687373995780945,10.703442573547363,7.500152587890625,0,0,69.19816665683116,-75.22376906388516,40.04063824561247
