time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718902513274000000,-37.04000024414062,0,0,2.7302463054656982,75.72799682617188,0,0,328.1999816894531,-76.0945203,41.3060125
1718902551232000000,0.918,0,0,1.9598262310028076,81.19300079345703,0,0,328.1999816894531,-76.0949371,41.3064931
1718902557192000000,6.878,0,0,2.9209842681884766,68.00499725341797,0,0,325.79998779296875,-76.0944801,41.3059068
1718902562202000000,11.887999755859376,0,0,2.7193644046783447,71.60900115966797,0,0,325.79998779296875,-76.0943119,41.3059075
1718902562203000000,11.889,0,0,2.3555755615234375,61.941001892089844,0,0,325.79998779296875,-76.094209,41.3059877
1718902572278000000,21.964000244140625,0,0,3.2565197944641113,70.22100067138672,0,0,325.79998779296875,-76.0945054,41.3057677
1718902577340000000,27.026,0,0,2.945479154586792,73.1969985961914,0,0,325.79998779296875,-76.0943506,41.3059903
1718902582326000000,32.01200024414062,0,0,3.9463424682617188,87.98100280761719,0,0,328.1999816894531,-76.0944537,41.3062197
1718902587407000000,37.093,0,0,4.037723541259766,94.51399993896484,0,0,328.1999816894531,-76.0945906,41.3063385
1718902592387000000,42.073,0,0,5.248734951019287,95.40899658203125,0,0,328.1999816894531,-76.0945792,41.3062408
1718902597401000000,47.087,0,0,7.5655317306518555,53.10499954223633,0,0,328.1999816894531,-76.0939691,41.30604
1718902602429000000,52.115,0,0,3.996504306793213,72.9000015258789,0,0,325.79998779296875,-76.0945792,41.3056973
1718902607437000000,57.123,0,0,3.0808608531951904,59.2869987487793,0,0,325.79998779296875,-76.0946939,41.3057649
1718902612506000000,62.19199975585938,0,0,2.9144082069396973,80.11100006103516,0,0,328.1999816894531,-76.0947985,41.3058824
1718902617525000000,67.211,0,0,3.4260685443878174,98.65599822998047,0,0,328.1999816894531,-76.0948753,41.306472
1718902622550000000,72.23600024414063,0,0,3.659156560897827,68.9739990234375,0,0,328.1999816894531,-76.0945157,41.3060913
1718902622551000000,72.237,0,0,2.8066508769989014,80.86599731445312,0,0,328.1999816894531,-76.0942806,41.3061011
1718902632596000000,82.282,0,0,2.668489933013916,70.11299896240234,0,0,325.79998779296875,-76.0943347,41.3058581
1718902637613000000,87.299,0,0,4.622821807861328,75.7249984741211,0,0,328.1999816894531,-76.0948617,41.3062541
1718902642622000000,92.30800024414063,0,0,2.921191692352295,99.48999786376953,0,0,328.1999816894531,-76.094634,41.3063863
1718902642623000000,92.309,0,0,2.106504440307617,95.1449966430664,0,0,328.1999816894531,-76.0945383,41.3065661
1718902652589000000,102.275,0,0,2.8552677631378174,71.42400360107422,0,0,328.1999816894531,-76.0945686,41.3058744
1718902657560000000,107.246,0,0,3.5161945819854736,68.21900177001953,0,0,328.1999816894531,-76.0946266,41.3062435
1718902662640000000,112.326,0,0,3.41971755027771,76.87999725341797,0,0,325.79998779296875,-76.0948561,41.3058291
1718902667670000000,117.35600024414063,0,0,5.758703231811523,69.71600341796875,0,0,328.1999816894531,-76.0943453,41.3062095
