time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1691599033961000000,-27.585,0,0,1.5232036113739014,36.38600158691406,0,0,56,-75.0829195,40.1822225
1691599067621000000,6.075,0,0,1,28.253000259399414,0,0,55.30000305175781,-75.0829657,40.1822139
1691599072586000000,11.039999755859375,0,0,1,30.52199935913086,0,0,55.30000305175781,-75.0831256,40.1821021
1691599077626000000,16.079999755859376,0,0,1,20.219999313354492,0,0,54.20000076293945,-75.0833719,40.1816414
1691599097687000000,36.141,0,0,1,47.1609992980957,0,0,55.20000076293945,-75.0847784,40.1801971
1691599117671000000,56.125,0,0,1,30.865999221801758,0,0,57.900001525878906,-75.087527,40.1805595
1691599137644000000,76.098,0,0,1,32.52000045776367,0,0,61.30000305175781,-75.0906136,40.1823771
1691599157660000000,96.114,0,0,1,48.19300079345703,0,0,56.20000076293945,-75.0937399,40.18431
1691599177776000000,116.23,0,0,3.2277801036834717,28.854999542236328,0,0,48.60000228881836,-75.0963074,40.1859078
1691599197660000000,136.114,0,0,1,21.108999252319336,0,0,46.60000228881836,-75.0996291,40.1878299
1691599217697000000,156.151,0,0,1,19.871999740600586,0,0,50.70000076293945,-75.1014542,40.1891284
1691599228925000000,167.379,0,0,1,29.274999618530273,0,0,51.400001525878906,-75.1020946,40.1894774
1691599233971000000,172.425,0,0,1,22.29199981689453,0,0,50.80000305175781,-75.1024722,40.1894116
1691599246924000000,185.378,0,0,1,18.591999053955078,0,0,50.70000076293945,-75.1027548,40.1895146
1691599251919000000,190.373,0,0,1,48.75600051879883,0,0,50.10000228881836,-75.1035133,40.1898718
1691599256943000000,195.397,0,0,1,63.86800003051758,0,0,50.70000076293945,-75.1029625,40.1893449
1691599262025000000,200.479,0,0,1,61.641998291015625,0,0,50.80000305175781,-75.1029234,40.1894986
1691599266982000000,205.43600024414062,0,0,1,28.450000762939453,0,0,50.80000305175781,-75.1026872,40.1893739
1691599271985000000,210.439,0,0,1,58.53200149536133,0,0,50.10000228881836,-75.1034304,40.1898601
1691599277006000000,215.46000024414062,0,0,1,66.0780029296875,0,0,50.10000228881836,-75.1031525,40.1894073
1691599281984000000,220.438,0,0,1,56.547000885009766,0,0,50.10000228881836,-75.1034092,40.1897996
1691599287033000000,225.487,0,0,1,66.48699951171875,0,0,50.10000228881836,-75.1030442,40.1896839
1691599292091000000,230.545,0,0,1,45.698001861572266,0,0,50.80000305175781,-75.1025859,40.1894328
1691599297059000000,235.513,0,0,1,63.33300018310547,0,0,50.10000228881836,-75.1030059,40.1896191
1691599302046000000,240.50000024414064,0,0,1.1809107065200806,44.8489990234375,0,0,50.10000228881836,-75.1035794,40.1899336
1691599307119000000,245.573,0,0,1,31.35300064086914,0,0,50.70000076293945,-75.1028481,40.1895495
1691599327155000000,265.609,0,0,1,25.163000106811523,0,0,46.5,-75.1057524,40.1915925
1691599332215000000,270.669,0,0,1.1673486232757568,13.720999717712402,0,0,46.70000076293945,-75.1055177,40.1914349
1691599337105000000,275.559,0,0,1.2684414386749268,16.208999633789062,0,0,46.70000076293945,-75.1054686,40.1914212
1691599342217000000,280.671,0,0,3.7424230575561523,16.792999267578125,0,0,46.70000076293945,-75.105479,40.1914336
1691599347301000000,285.755,0,0,1,19.464000701904297,0,0,46.70000076293945,-75.105622,40.1914784
1691599352253000000,290.707,0,0,1,24.982999801635742,0,0,45.70000076293945,-75.106069,40.1918245
1691599363869000000,302.323,0,0,1,42.117000579833984,0,0,45.400001525878906,-75.1062582,40.1917681
1691599368972000000,307.426,0,0,1,40.91600036621094,0,0,45.5,-75.1062294,40.1917533
1691599374023000000,312.477,0,0,1,21.586999893188477,0,0,45.400001525878906,-75.1062677,40.1917029
1691599379053000000,317.507,0,0,1,38.784000396728516,0,0,45.5,-75.1062269,40.1918656
1691599384038000000,322.4920002441406,0,0,1,38.78499984741211,0,0,45.400001525878906,-75.106224,40.1917288
1691599389092000000,327.546,0,0,1,33.32699966430664,0,0,45.400001525878906,-75.1062475,40.1917525
1691599394083000000,332.537,0,0,1,31.617000579833984,0,0,45.30000305175781,-75.10621,40.1917761
1691599399113000000,337.567,0,0,1,36.12699890136719,0,0,45.5,-75.1062918,40.1917775
1691599404083000000,342.537,0,0,1,29.624000549316406,0,0,45.5,-75.1062547,40.1917503
1691599409229000000,347.683,0,0,1,33.387001037597656,0,0,45.400001525878906,-75.1065083,40.1920322
1691599414224000000,352.678,0,0,1,38.17100143432617,0,0,45.400001525878906,-75.1062724,40.1918488
1691599419152000000,357.606,0,0,1,30.305999755859375,0,0,45.400001525878906,-75.1063079,40.1918882
1691599424185000000,362.639,0,0,1.3236323595046997,27.92300033569336,0,0,45.30000305175781,-75.1062012,40.1916958
1691599444185000000,382.639,0,0,1,29.635000228881836,0,0,44.10000228881836,-75.1082746,40.1907953
1691599464236000000,402.69,0,0,1,15.979000091552734,0,0,44.30000305175781,-75.110264,40.1887601
1691599484187000000,422.641,0,0,2.0245893001556396,38.39500045776367,0,0,37.80000305175781,-75.1121381,40.1866751
1691599504332000000,442.786,0,0,1.0060625076293945,16.128999710083008,0,0,48,-75.11442,40.1843111
1691599521923000000,460.377,0,0,1.0184903144836426,16.709999084472656,0,0,51.900001525878906,-75.1158318,40.1833305
1691599526880000000,465.334,0,0,1,32.88800048828125,0,0,50.30000305175781,-75.115818,40.1832304
1691599531931000000,470.385,0,0,1,24.128999710083008,0,0,50.30000305175781,-75.115859,40.1827404
1691599544766000000,483.22000024414064,0,0,68.23792266845703,128.8990020751953,0,0,43.80000305175781,-75.1170328,40.1813864
1691599571927000000,510.381,0,0,1.7407547235488892,52.05500030517578,0,0,35.80000305175781,-75.1204851,40.1780492
1691599591937000000,530.391,0,0,1.7070555686950684,25.160999298095703,0,0,41.80000305175781,-75.1227911,40.1761941
1691599609785000000,548.239,0,0,10.223139762878418,92.9000015258789,0,0,45.400001525878906,-75.1238159,40.1750298
1691599622937000000,561.391,0,0,1,20.13800048828125,0,0,46.80000305175781,-75.1251102,40.1741771
1691599627942000000,566.3960002441406,0,0,1,18.016000747680664,0,0,46.80000305175781,-75.1251327,40.1741174
1691599632961000000,571.415,0,0,1.085872769355774,26.76099967956543,0,0,47.60000228881836,-75.1254162,40.1738801
1691599637972000000,576.426,0,0,1,26.04199981689453,0,0,47.70000076293945,-75.1254547,40.1738932
1691599642994000000,581.4479997558594,0,0,1.0400625467300415,25.827999114990234,0,0,48.20000076293945,-75.1255795,40.1737679
1691599647978000000,586.4319997558594,0,0,1,31.461000442504883,0,0,48.20000076293945,-75.1256192,40.173716
1691599653145000000,591.599,0,0,1,28.125999450683594,0,0,47.5,-75.1253842,40.1739187
1691599658012000000,596.466,0,0,1,27.320999145507812,0,0,47.5,-75.125336,40.1739378
1691599663044000000,601.498,0,0,1,29.054000854492188,0,0,47.60000228881836,-75.1254503,40.1738949
1691599668050000000,606.5039997558594,0,0,1.040243148803711,27.69300079345703,0,0,47.70000076293945,-75.1254342,40.173883
1691599673064000000,611.518,0,0,1,29.104000091552734,0,0,47.60000228881836,-75.1256007,40.1737967
1691599678091000000,616.545,0,0,1.286399006843567,25.076000213623047,0,0,47.60000228881836,-75.1255883,40.1735582
1691599688966000000,627.4200002441406,0,0,6.476048469543457,53.01900100708008,0,0,48.20000076293945,-75.1261716,40.1731286
1691599693981000000,632.435,0,0,1,29.55299949645996,0,0,47.400001525878906,-75.1257487,40.1734035
1691599698979000000,637.433,0,0,1,23.280000686645508,0,0,47.400001525878906,-75.1263057,40.1730362
1691599703976000000,642.43,0,0,1,29.524999618530273,0,0,47.400001525878906,-75.1263514,40.1729582
1691599711601000000,650.055,0,0,1.1112520694732666,25.687000274658203,0,0,47.400001525878906,-75.1263095,40.1730137
1691599718916000000,657.37,0,0,1.1053062677383423,28.429000854492188,0,0,47.400001525878906,-75.1263973,40.1729051
1691599721959000000,660.413,0,0,1,25.202999114990234,0,0,47.70000076293945,-75.1262735,40.1730507
1691599725455000000,663.909,0,0,1,21.552000045776367,0,0,47.400001525878906,-75.1262846,40.1730476
1691599726553000000,665.007,0,0,1,40.7400016784668,0,0,47.70000076293945,-75.1262351,40.1731136
1691599734074000000,672.5279997558594,0,0,1,27.549999237060547,0,0,47.70000076293945,-75.1264563,40.1729848
1691599741578000000,680.0319997558594,0,0,1,25.155000686645508,0,0,47.70000076293945,-75.1264126,40.1729805
1691599749177000000,687.631,0,0,1,25.44499969482422,0,0,47.70000076293945,-75.1264005,40.173001
1691599756727000000,695.181,0,0,1,20.527000427246094,0,0,47.400001525878906,-75.1265006,40.1728568
1691599764232000000,702.686,0,0,1,22.530000686645508,0,0,47.5,-75.1265069,40.1728743
1691599771766000000,710.2200002441406,0,0,1,25.615999221801758,0,0,47.5,-75.1264528,40.1729542
1691599779163000000,717.617,0,0,1,17.170000076293945,0,0,48,-75.1266465,40.1727912
1691599786762000000,725.2159997558593,0,0,1,22.159000396728516,0,0,48.400001525878906,-75.1269866,40.1723938
1691599793887000000,732.341,0,0,1,18.367000579833984,0,0,48.400001525878906,-75.1272552,40.1721523
1691599801523000000,739.977,0,0,1,15.78499984741211,0,0,48,-75.1273211,40.1720736
1691599809442000000,747.8959997558594,0,0,1,17.78700065612793,0,0,48.20000076293945,-75.1273146,40.1720631
1691599815354000000,753.8079997558593,0,0,1,14.701000213623047,0,0,48,-75.1273307,40.172078
1691599820430000000,758.8840002441407,0,0,1,15.413999557495117,0,0,48.400001525878906,-75.1273257,40.1721325
1691599825453000000,763.907,0,0,1,12.824000358581543,0,0,48.10000228881836,-75.1273218,40.1720742
1691599830549000000,769.003,0,0,1,14.741999626159668,0,0,48,-75.1273302,40.1720695
1691599835529000000,773.983,0,0,1,15.381999969482422,0,0,48,-75.1273367,40.1720604
1691599840504000000,778.958,0,0,1,15.284000396728516,0,0,48,-75.1273379,40.1720766
1691599845522000000,783.9759997558593,0,0,1,12.784000396728516,0,0,48,-75.1273275,40.1720675
1691599850545000000,788.999,0,0,1,13.020000457763672,0,0,48,-75.1273195,40.1720841
1691599855580000000,794.034,0,0,1,14.048999786376953,0,0,48,-75.1273357,40.1720759
1691599860694000000,799.1480002441406,0,0,1,12.842000007629395,0,0,48,-75.1273228,40.1720911
1691599865679000000,804.133,0,0,1,12.633000373840332,0,0,48,-75.1273208,40.1720847
1691599870744000000,809.198,0,0,1,12.770000457763672,0,0,48,-75.1273246,40.172079
1691599875718000000,814.1720002441406,0,0,1,19.618000030517578,0,0,46.80000305175781,-75.1272941,40.1720184
1691599880770000000,819.2239997558594,0,0,1.0397014617919922,46.57899856567383,0,0,47.900001525878906,-75.127489,40.1717644
1691599900794000000,839.2479997558594,0,0,1,12.937999725341797,0,0,47.60000228881836,-75.1268125,40.1693751
1691599920765000000,859.219,0,0,1.5954087972640991,28.711999893188477,0,0,46.400001525878906,-75.1254613,40.1672286
