,wi933014_37,wi933014_14,wi933014_75,wi933014_24,wi933014_29,wi933014_63,wi933014_13,wi933014_7,wi933014_56,wi933014_51,wi933014_41,wi933014_31,wi933014_73,wi933014_30,wi933014_72,wi933014_36,wi933014_23,wi933014_16,wi933014_9,wi933014_42,wi933014_11,wi933014_67,wi933014_43,wi933014_15,wi933014_65,wi933014_28,wi933014_60,wi933014_64,wi933014_26,wi933014_49,wi933014_48,wi933014_32,ew0114_2,wi933014_50,wi933014_19,wi933014_17,wi933014_22,wi933014_55,wi933014_47,wi933014_81,wi933014_33,wi933014_38,wi933014_40,wi933014_34,wi933014_39,wi933014_58,wi933014_8,wi933014_35,wi933014_18,index17_95,wi933014_61,wi933014_52,wi933014_69,wi933014_59,ew0007_82,wi933014_74,wi933014_70,wi933014_54,wi933014_66,wi933014_10,wi933014_53,wi933014_80,wi933014_6,wi933014_27,wi933014_57,wi933014_62
24480,6357.515622976349,43224.26345521986,,41023.20134163808,71283.17977029158,,,21059.768223277493,,,21237.842059191167,8902.278696696498,,36021.778202534755,,31241.31823941996,97226.17936419237,49855.35101599792,12790.218557025593,4444.964126506846,45341.793327367115,,,,,22255.993628825232,,,7410.695998237703,,,4825.034410713772,50548.601322534974,,103083.5724533833,54896.435295672774,,,,83118.07522085507,,2054.19540678126,7516.809207156551,2421.28032109763,2197.2346861340347,,24099.21327046996,5835.082078340884,40397.61292623995,29528.3848384966,,,,,62877.62291986114,,,,,8071.585457952387,,2622.3847329661307,1068.470147896829,60602.825736541636,,
24540,6337.519588099317,43238.43186343194,,40819.931608837105,71456.737269398,,,21248.8052184891,,,21249.01316142169,8747.577910441682,,36270.3605259208,,31366.458045784657,97470.72579748333,49973.53046566302,12897.045432055715,4436.052904050351,45605.513241084984,,,,,22321.786057915844,,,7207.657599724294,,,4855.880999283039,50534.27680291716,,103316.40433344175,55618.48070579079,,,,83127.55606995139,,1809.0813933685224,7581.121055510221,2470.1218827940697,2278.4941282287564,,24025.122505658157,6157.30894367353,40424.719395621425,29639.377493991546,,,,,63046.12871021439,,,,,8077.172930060368,,2738.1748317734714,916.5336104091093,60933.809233437896,,
24600,6491.400156500433,43204.38756833285,,40712.48930829111,71382.2724732886,,,21259.589363988795,,,21217.544813687517,8626.306478010363,,36323.19308398873,,31362.940551134216,97628.8999038905,50126.2011178168,13042.921830214997,4378.146929349024,45684.31932220775,,,,,,,,7194.694654046431,,,4758.415901357573,50500.94585790057,,103419.28832063737,56489.52325960941,,,,83218.74879456969,,1696.5415773960128,7642.5469232243095,2460.1604321601026,2121.417770693349,,23827.069784997977,6309.60092980585,40626.738782047614,29672.674316291046,,,,,63019.8369584071,,,,,8005.132789423382,,2731.5107687354935,900.2777004466244,61122.34436512022,,
24660,6371.820105384726,43061.734822490565,,40786.541556288634,71592.09993087298,,,21471.868821953194,,,20968.633921571934,8783.885691830206,,36618.15964818748,,31461.281941440637,97594.23684237598,50358.87833359761,13394.214191232006,4482.750492323325,45819.25258425794,,,,,,,,,,,4838.994357708182,50464.574036536455,,103724.28605613804,57196.75868261202,,,,83141.02184916876,,1558.3626875483642,7690.425950350411,2288.4985470212077,2118.224496366016,,23747.1094792041,6673.180717916822,40639.98986543502,29656.271773182452,,,,,63019.33373135339,,,,,8090.81412031195,,2619.4193911331577,1075.8914619537761,61499.381148724264,,
24720,6262.008116728321,43069.163269355115,,40590.5242317056,71629.35448282206,,,21596.29209234889,,,20987.99811466246,8653.97635590893,,36768.13599482202,,31474.748611321746,97824.44491518423,50470.59730065317,13483.323915646197,4463.765516267421,46084.84759246035,,,,,,,,,,,4780.652456086234,50412.699887721916,,103805.08545318551,58066.71176981557,,,,83329.35850822258,,1444.9801944645503,7850.713385264886,2337.8086255308262,2128.4459027314356,,23549.858516590542,6874.8939417802085,40944.754594157894,29625.859762212294,,,,,63101.936192137415,,,,,8126.637487525643,,2730.5819227105562,921.2834328639445,61838.53043658855,,
24780,6360.339845926414,43046.4635721715,,40489.50004260228,71437.16289108289,,,21529.69074598511,,,20953.42330807541,8750.928519757952,,36999.56635298321,,31659.78213638135,97951.77266952104,50684.81094393402,13801.10969032514,4463.255818626282,46157.57686722245,,,,,,,,,,,4855.813616929439,50365.903590753165,,104099.54041794782,58856.57091193105,,,,83393.62725754258,,1265.8407116959434,7831.415367739058,2315.073637881557,2213.8636469112116,,23559.62372769052,6882.916898005317,41118.93639343398,29612.918440671558,,,,,63103.65129611918,,,,,8132.0329338303645,,2716.3654660227744,915.6284993533053,62020.30193442891,,
24840,6101.181317806334,42912.63102117248,,40571.29444221257,71541.12011011003,,,21804.038515907927,,,20834.091664669497,9037.43430724846,,37115.56264982862,,31677.50084496784,97933.48401395975,50891.65658307159,13881.939132624413,4380.628356897754,46269.8957428608,,,,,,,,,,,4823.922982767031,50320.26547202194,,104159.20367132466,59485.0548032062,,,,83522.42790980136,,1104.974561528738,7862.120282560442,2226.2897054907453,2130.7857596207273,,23372.31681813546,6990.044148757103,41226.13549518491,29621.805248194472,,,,,63159.95838255993,,,,,8153.919892544497,,2774.6184795338404,975.0905272419933,62403.57843123518,,
24900,5953.729749311037,42917.94551373339,,40374.35193158946,71436.86082654892,,,21849.63507167356,,,20847.04835004334,9055.002762127506,,37316.707026121854,,31728.41285016515,98175.85493018763,50992.14540147315,13981.932424546178,4453.3209673879555,46528.88233577703,,,,,,,,,,,4939.3409447235545,50263.39199638459,,104424.19321616401,60321.402570699465,,,,83552.51609215907,,1092.605893540944,7931.410740915356,2315.41337945802,2100.088173157107,,23104.78708226821,7021.020024477632,41546.212937254444,29765.564984510092,,,,,63311.88378668397,,,,,8168.964309568675,,2636.4283742758644,977.8776159181203,62738.57821117362,,
24960,5853.0548098426725,42874.806159838,,,71082.41443925454,,,22048.77820641737,,,20816.56156324518,9097.32261692942,,37336.067629172096,,31869.76808170419,98335.58101257082,51037.537842119666,13883.097369500008,4439.201599968789,46593.11941337272,,,,,,,,,,,4942.140533669709,50219.486633712106,,104571.41561040927,60970.59745040875,,,,83667.62976951749,,1222.9550997901688,7974.3021157923085,2208.0781354658698,2100.755996921344,,23038.127417326254,7123.756900076182,41619.96767124344,29997.34716398111,,,,,63309.29788039831,,,,,8188.500281386333,,2709.2381936050588,991.1568877726182,62920.34936879729,,
25020,5836.29796722876,42793.0112361525,,,71112.26539721726,,,22072.94039665749,,,20702.385498896525,9302.227562711008,,37608.77557204586,,31854.0857998647,98427.22459183818,51155.418594345836,13846.890153501326,4525.471516014455,46669.59682346065,,,,,,,,,,,5129.392079328017,50179.22920825615,,104576.98836394535,61755.27507934402,,,,83682.50482659007,,1143.649566836078,8032.126853139948,2214.23545854554,2180.9133212106553,,22828.905892614363,,41943.49168406087,30203.218366111538,,,,,63259.080945399255,,,,,8210.07264933064,,2538.0154360124207,1128.3383651946906,63349.97542644581,,
25080,5528.986716966161,42676.817803671715,,,71538.98434178016,,,22253.933008611646,,,20711.904287890844,9244.209287435495,,37749.90087207118,,31938.513188113477,98395.27105855173,51332.67524245199,14018.626415077857,4406.650811369499,46930.124866498976,,,,,,,,,,,5290.918977959209,50155.48460448431,,104790.42977546847,62321.122647104145,,,,83782.30314980424,,1090.8260857854086,8077.236621325755,2180.703721257984,2105.9165583707286,,22748.405185668475,,42070.11719127755,30414.522996636657,,,,,63353.75874085803,,,,,8217.898695373975,,2591.8680447007505,1033.7362619210146,63659.64039238324,,
25140,5361.872567008076,42724.93293559537,,,71864.48482803437,,,22260.916155190836,,,20684.63758760241,9343.190013502839,,37909.99214542446,,31924.757701983384,98637.87984395507,51398.41058130236,13907.24232982178,4248.731316775885,47002.86937478075,,,,,,,,,,,5323.858756805881,50138.42260535899,,104840.97708296325,62972.58273856346,,,,83711.62169375893,,1063.2508068588008,8131.886783067768,1981.2504448778695,2082.9663711495054,,22557.738112174768,,42319.45929457031,30679.16133131011,,,,,63403.576550135076,,,,,8132.532626450218,,2468.989148019118,1048.8842508417401,63832.18593030435,,
25200,5340.480881039332,42717.02187098179,,,72324.92865441725,,,22425.604583081662,,,20569.04255484494,9815.929002115436,,37963.416128333534,,32010.813814937163,98791.56026580997,51560.74114628924,14019.905683310888,4181.573074547102,47040.66926055083,,,,,,,,,,,5550.479514503365,50146.78668388094,,105038.37182646582,63433.17469725646,,,,83895.72254099206,,1176.825345759629,8186.776054758552,1996.0186163126991,2166.690460494615,,22694.923692008324,,42601.2230368753,31033.870398850584,,,,,63536.22640043262,,,,,8233.114194636335,,2117.1519402334275,1164.796811831458,64209.20160423281,,
25260,5067.981014261252,42610.48668314553,,,72802.88691263756,,,22420.041805631008,,,20569.371325725304,10072.836946365742,,38110.58822836341,,31925.878037514052,98758.74962721311,51619.75842274279,13943.194485647222,4031.5535818765243,47298.7784555609,,,,,,,,,,,5497.320824527862,50169.62531789411,,105177.91452187629,64004.95091930874,,,,83940.25932230016,,1002.5087889072254,8225.873297804725,2011.3939879745622,2081.922922959308,,22590.826523488107,,42684.952490317206,31363.89772662538,,,,,63366.15518151327,,,,,8281.876697065692,,1950.7929773499113,1074.4355005046102,64537.44491398294,,
25320,4846.889857503849,42669.7091802486,,,73081.72715177345,,,22574.44603879852,,,20479.883541651354,10436.904565883511,,38142.263190984966,,32093.59467241819,98991.02127592152,51713.8805382823,14013.736809490734,4103.267145210361,47292.223020012556,,,,,,,,,,,5584.807275693334,50213.8938091146,,105077.94739096885,64388.522503103646,,,,84068.47100435839,,889.8367576109979,8273.092374991304,1840.977799295321,2043.6979756886765,,22668.320973152517,,42931.5647260103,31613.33704976564,,,,,63295.02269498081,,,,,8291.790341813457,,1518.4236874540964,1176.719422021656,64709.78121990118,,
25380,4774.18130634728,42651.2823541746,,,73484.58635444577,,,22564.096104290165,,,20482.01395423283,10734.993920750052,,38202.65739021654,,32125.018859719625,99141.33405697104,51891.68013007184,14337.396970560803,4116.757322073719,47408.46461201792,,,,,,,,,,,5538.651974089213,50276.71855748739,,105213.84519242587,64921.65169428728,,,,84144.16142862098,,842.1213172750881,8326.869223763713,1833.176852370484,2047.1892837926353,,22677.96797283215,,43076.57281698644,31839.634428858753,,,,,63328.256300725254,,,,,8316.556623081022,,1482.248995600437,1105.3963454868763,65085.46299879883,,
25440,4519.070023503494,42536.72017608042,,,73909.07147623909,,,22743.2854904165,,,20453.643362631898,10670.368418394964,,38306.05586916853,,32188.964356749137,99253.13983977657,52038.99638306695,14406.951973286397,4150.509585839957,47634.395796529716,,,,,,,,,,,5783.094014868003,50354.48979315607,,105082.64986896844,65397.41604834436,,,,84349.23801829954,,985.8779921238663,8367.726399755693,1657.066794261991,2122.6320923094713,,22497.876217720943,,43341.79846351812,32039.511649253043,,,,,63355.13587135315,,,,,8346.181102419883,,1408.8857388059039,1086.9949802337433,65407.67603264275,,
25500,4268.021050928647,42583.36556534628,,,74141.76750427704,,,22873.52003446536,,,20341.793291738886,10771.459067598427,,38470.33550748632,,32396.99688278534,99241.47455952592,52085.77903274682,14707.633720688224,4030.2016294560826,47721.56505418265,,,,,,,,,,,5783.860225869142,50458.28437892655,,105143.60050424404,65645.28506825563,,,,84459.62195330994,,890.4094809524589,8428.510749741852,1615.2134457559707,2041.9556759224542,,22526.491478194253,,43349.04136183861,32181.699056147037,,,,,63446.801786250304,,,,,8371.605061978506,,1440.7604309538892,1204.565340007955,65568.93115855324,,
25560,4133.012788921647,42618.96836547715,,,74513.11295796504,,,22851.907298133607,,,20350.252933808577,10701.86762339614,,38538.04546926443,,32530.044188075397,99484.09417746941,52070.394069556176,14807.483135713837,4001.335235537818,47906.3690162177,,,,,,,,,,,5966.0057797720465,50582.15192591627,,105008.83177872252,66131.07439083103,,,,84631.21178936529,,900.6116193828436,8403.466900754127,1563.557797276388,2002.8865963301475,,22460.47630057035,,43578.2287351991,32338.380153639027,,,,,63407.36431867652,,,,,8398.15886513467,,1599.108975617953,1136.26311810752,65928.68356753871,,
25620,3925.3474346265707,42607.03167531319,,,74832.0440967849,,,23067.097626577528,,,20319.483019822415,10727.793386795825,,38857.8614260728,,32777.60917436221,99643.46099981033,52187.06250392307,15121.040584982431,3923.2672169249413,47954.35124244232,,,,,,,,,,,6074.998588640168,50729.652744671504,,105151.48539432946,66383.05624731048,,,,84612.48606934457,,1008.8002888493204,8472.437849340657,1399.6394143666837,2007.2159476766599,,22620.471975502955,,,32593.94963501251,,,,,63167.05082769536,,,,,8412.79753329523,,1592.3431202996105,1119.6729679020962,66286.04692740792,,
25680,3803.0109175884445,42520.06000576296,,,74943.44600821815,,,23110.628151760142,,,20210.36620119394,11042.989534800048,,39094.367997114045,,32897.172135533256,99620.67380610597,52193.407586351175,15226.13350514378,4007.121302716125,48069.90550549782,,,,,,,,,,,6065.985724211044,50917.329942551834,,105165.5551951783,66712.470537381,,,,84836.94415589389,,1012.9927222125841,8525.193644453957,1501.1437249133826,2082.294925530365,,22526.209956554423,,,32817.09102671775,,,,,63043.67047456145,,,,,8352.89941642944,,1736.3806003440864,1302.4073574381944,66417.2539532402,,
25740,3733.6030761337124,42478.91096887546,,,75264.4764410967,,,23327.067266949725,,,20081.583830506286,11108.172650173718,,39273.15040809442,,33074.05482012639,99893.44953029833,52235.80545326367,15384.336595526094,4000.8023009452136,48324.7899089127,,,,,,,,,,,6185.300789280147,51133.057674037445,,105199.78318579946,67235.27672292596,,,,84902.00336188733,,1023.3010572706089,8579.181615199132,1432.644555426529,1996.4295492318313,,22605.254666143384,,,32993.70424823894,,,,,62949.38873733777,,,,,8450.135669820018,,1795.2651275928479,1190.0202202929213,66779.64540516665,,
25800,3865.9456429052248,42464.60942010184,,,75563.06281543031,,,23381.304214528616,,,20040.156566279347,11265.559880919665,,39479.55183499809,,33134.90480858944,100056.98801202285,52368.141381724636,15761.76249507147,4159.242271582223,48392.35510471048,,,,,,,,,,,6202.990058547711,51391.532428888655,,105229.89106369701,67518.5858408879,,,,85018.8975291292,,1022.7106330197437,8631.132342747162,1338.6684338986042,1958.6320092512337,,22601.857982889305,,,33155.262707359805,,,,,62620.78368429727,,,,,8504.034943125836,,1849.884864688367,1238.0700203123422,67107.71208196718,,
25860,3578.429492898652,42396.45141502886,,,75675.39418750137,,,23602.052498635894,,,19921.674766153006,11547.20811089854,,39748.3782281696,,33287.06397269837,100045.37285323662,52377.68413814796,15867.716579936261,4047.806584273956,48494.44202735603,,,,,,,,,,,6291.067141702046,51687.134980462266,,105281.01912670191,67592.36488804381,,,,85035.61484098926,,1123.7158456688019,8688.47287179672,1458.5039527324016,2007.6006232282648,,22714.545282980675,,,33311.995169908936,,,,,62331.98028935715,,,,,8519.412580731909,,2090.8366407102963,1395.853175396132,67281.96979961991,,
25920,3493.0000941694966,42489.14148408351,,,76018.7447277771,,,23664.06692144349,,,19926.71339305324,11470.42195145766,,39886.75687647036,,33370.304141155706,100306.06484966926,52474.96163243398,16203.30778792895,4038.2981979028,48757.25262490199,,,,,,,,,,,6267.065377049278,52010.83481987451,,105423.71249113897,67905.58719236881,,,,85128.93133435714,,1412.4973871253947,8715.399623131736,1550.6272207670681,1899.664064064151,,22681.631564875912,,,33484.70818092073,,,,,61852.81850248193,,,,,8557.953175647941,,2121.3163088874735,1267.9604292564852,67676.31247973275,,
25980,3521.1694668922555,42520.16151447186,,,76316.69024448036,,,23873.99705061627,,,19890.619137245,11486.072641119832,,40143.11372870498,,33559.10889002813,100479.80987202503,52573.52106817734,16311.03867141393,3991.1759403842766,48366.63898752919,,,,,,,,,,,6370.023502107955,52366.71983284476,,105298.08882930999,67912.14103712098,,,,85113.53188256064,,1424.9852451485092,8771.525048056108,1589.9427473967312,1833.8208198211682,,22786.142921008526,,,33560.25564281894,,,,,61899.9305998659,,,,,8588.68926507167,,2355.2916948785305,1259.9073309844232,68015.39048586512,,
26040,3329.7782881757057,42514.507124290045,,,76446.33982027024,,,23919.48417165641,,,19780.427045563418,11668.435470314507,,40286.43886406963,,33887.337495944215,100625.57366194786,52540.46139621293,16521.240768704418,4071.181735950846,48350.393059412156,,,,,,,,,,,6333.512602592836,52782.33647077743,,105213.81768212136,67987.25541559239,,,,85182.92204245341,,1578.1735082235987,8824.824158822767,1723.716623766531,1821.8833477449064,,22527.75374216652,,,33637.78161486279,,,,,61613.24501950383,,,,,8624.729562280865,,2378.0859839256905,1432.2154036970858,68249.36576818171,,
26100,3117.260879256169,42430.02505748089,,,76794.92640319905,,,24114.308418318524,,,19775.105512830196,11570.294860671216,,40314.98723095099,,33985.8854705664,100653.28412788313,52465.61256497799,16898.5320368103,4087.190637341288,48450.130381786184,,,,,,,,,,,6442.201851388999,53270.536667011256,,105223.40603650501,68194.06054657462,,,,85108.34524646154,,,8874.295865656542,1814.0676934892313,1812.849905583334,,22123.183362397518,,,33892.12726105276,,,,,61414.490771107114,,,,,8659.304670934838,,2481.127987238176,1282.9905865579842,68762.11238108386,,
26160,3005.917240792246,42512.13623493144,,,77092.4079562584,,,24143.00114485048,,,19687.217442157173,11598.458717773674,,40355.96484204297,,34263.01890477537,100919.66813824575,52448.746638778604,16998.95123515282,4180.456203701169,48516.982112820355,,,,,,,,,,,6484.952047733764,53790.41804544578,,105219.64353343644,68009.89420865277,,,,85393.52960484302,,,8912.675252523175,1746.7880761610409,1699.3589571943253,,22105.044338263797,,,33996.29345766022,,,,,61558.39030501814,,,,,8680.987386195058,,2766.2213641537023,1270.0748071752835,69184.08662030009,,
26220,3022.4109655442508,42539.798319773174,,,77330.52224663997,,,24354.831144012885,,,19685.749830627014,11885.502691520938,,40457.61962432936,,34378.88604470491,101109.88835268473,52510.54023416661,17344.79740163333,4186.215355613122,48660.46773511652,,,,,,,,,,,6400.634945865618,54930.73728031788,,105214.4654273085,68017.12471237623,,,,85739.98167129164,,,8929.890586518412,1981.8054071789807,1648.0401599178465,,22006.819410882075,,,34112.154234316724,,,,,61611.24891328963,,,,,8637.841678833169,,2779.6181051424824,1496.972788867243,69480.03272314025,,
26280,2786.435485745078,42451.873481714894,,,77570.17227368092,,,24499.30790679626,,,19650.394279470853,11892.368417183918,,40426.65776881463,,34558.94196100384,101104.76990873982,52469.17699606666,17459.847434773437,4365.044668915041,48923.480950654586,,,,,,,,,,,6493.568395865273,55042.94184798072,,105162.80848495552,68148.90035118324,,,,86254.56466008052,,,9076.71811091505,2092.725661716609,1631.2349637687746,,22047.799111786873,,,34240.716731479544,,,,,61430.33409751028,,,,,8747.965074169597,,3010.248359448932,1442.1241527503505,69959.62394051348,,
26340,2676.8483981152162,42578.26404271119,,,77786.44681105544,,,24498.29949027433,,,19536.64384109222,12013.081683219996,,40505.45393179802,,34711.36177887137,101409.96277158661,52522.66194947302,17682.007286750668,4322.019152459916,49001.3496216996,,,,,,,,,,,6446.1909916879495,55670.3512772902,,105139.52838141768,68396.06972856278,,,,86739.83724234583,,,9052.90737101377,2138.9883007543667,1695.4559640370423,,21944.66082505708,,,34368.62358801254,,,,,61401.20202443604,,,,,8813.930779269323,,3037.513192423317,1464.0946902561013,70370.68237655745,,
26400,2758.1091886526056,42731.227458878144,,,77864.22523853986,,,24724.33948268904,,,19543.03502896579,12319.017785248832,,40478.62914847489,,34966.10264372752,101621.78398883158,52485.365561639155,18046.77819007139,4437.128407537476,49141.61153006734,,,,,,,,,,,6530.491750694294,56367.23799926751,,105088.46092136849,68351.34091214782,,,,86952.860122296,,,9077.534233914163,2201.8807888200818,1606.8376343143846,,21985.852844015237,,,34485.410118138985,,,,,61445.22577564653,,,,,8849.988637171347,,3209.2380620680274,1310.8240398530495,70643.19831068034,,
26460,2573.51031493567,42853.15202187728,,,78198.93141162393,,,24776.35100507213,,,19502.07471341415,12301.400170087167,,40540.199630675976,,35324.889614478794,101775.38365648963,52470.2390192231,18190.6407295619,4541.962994808909,49402.886068307744,,,,,,,,,,,6483.654809177235,57030.26157008312,,105020.33625639032,68394.62445645734,,,,87248.21696479633,,,9138.080572007062,2089.708795054426,1517.4839349802894,,21677.333041782204,,,34572.630122673225,,,,,61481.18852864727,,,,,8894.862490645673,,3397.2096666754396,1420.874039326811,71176.03081188016,,
26520,2480.167166977809,42911.352131267886,,,78466.04019545378,,,24999.425436441572,,,19394.94822090332,12373.280862476582,,40418.322716999806,,35543.17515342379,101816.72710851075,52560.90997411662,18518.5561034176,4701.714936208252,49481.84302088876,,,,,,,,,,,6577.469152354525,57805.28356310337,,105035.41425545687,68607.53815488679,,,,87472.86178535465,,,9189.614619553495,2222.49831614653,1638.229833235821,,21483.152976647623,,,34625.37196953907,,,,,61632.758972703334,,,,,8930.047019873427,,3543.0970911825784,1477.1076586392344,,,
26580,2595.943374404451,43146.51853319471,,,78614.04482292468,,,25062.50475004116,,,19394.09337191143,12605.80265618911,,40529.35888247349,,35819.279863194184,102083.58618826934,52639.79083365991,18631.111856884876,4823.794928940617,49620.528016375334,,,,,,,,,,,6620.151590424401,58562.14686158365,,104840.9679294889,68535.91329675305,,,,87975.93161174751,,,9246.344347808435,2251.1639711380226,1562.9307915366596,,21358.184007540945,,,34671.284028881346,,,,,61689.94182249648,,,,,8971.45294661365,,3706.0982575030366,1285.6703020515872,,,
26640,2437.155092465887,43344.38701936702,,,78762.50911769892,,,25284.198360942886,,,19359.694805672803,12559.187737746304,,40507.323215383534,,35988.786002326255,102306.81165504975,52620.07128060063,18963.38169351271,4988.914679005613,49883.60839489827,,,,,,,,,,,6529.553739824104,59327.936197854295,,104740.42409765611,68551.5628608307,,,,88597.92747874743,,,9304.52735554352,2281.176953312943,1516.8139076390992,,21179.095745338396,,,34729.971744072755,,,,,61591.23748677025,,,,,9001.126552793583,,3720.069087038901,1307.2698233018816,,,
26700,2373.017752886696,43359.71180521454,,,78881.17228942634,,,25345.582990366627,,,19241.91113282442,12634.707427980084,,40545.50581554031,,36216.21736730733,102350.487593745,52557.80587400513,19068.17048221043,5078.212228093586,49964.60190383852,,,,,,,,,,,6606.608091523584,59985.09989760607,,104727.47923847177,68768.60787275687,,,,89146.9339899461,,,9361.219135462836,2316.999861060745,1519.7974890324804,,21170.02793312195,,,34786.091416684525,,,,,61584.88191534172,,,,,8963.63724996703,,3816.4564163944706,1314.0210698259052,,,
26760,2389.132120715371,43606.965346313475,,,78977.80014624818,,,25560.963658463144,,,19095.841564715214,12952.518153999386,,40502.09512294728,,36327.58835848334,102648.77843066957,52622.02853264439,19259.60437997492,5319.499948570841,50104.485267328644,,,,,,,,,,,6528.7028822107595,60593.459929397235,,104700.8158020173,68732.93533556256,,,,89472.53302052684,,,9418.21940959958,2165.687597022326,1598.838139571591,,21060.24568899761,,,34856.33517923434,,,,,61697.94647451749,,,,,9073.388338503626,,3801.740436153164,1161.5212025236779,,,
26820,2527.6127447311096,43716.47526143966,,,79005.12943983867,,,25617.088756228055,,,19045.84793947018,12971.519144370413,,40547.378412592334,,36488.22603173154,102862.74436023657,52590.84858725789,19477.43030747381,5287.881834318246,50363.26290233827,,,,,,,,,,,6584.949914872156,61229.43052146217,,104735.44833397058,68738.91200693989,,,,89850.09763245382,,,9476.681632082798,2283.8182251619187,1516.1224578427255,,21147.574072845007,,,34932.08565444711,,,,,61779.19963382675,,,,,9146.647222502677,,3750.6859354778317,1129.931489855882,,,
26880,2351.055014676545,43727.84749619581,,,78859.96116230417,,,25845.838260043427,,,18918.07822862687,12861.08668865636,,40407.55260005827,,36459.5036220019,102894.28720799756,,19391.141140487387,5361.8776665555,50439.35186151515,,,,,,,,,,,6515.795832116153,61935.135081791974,,104777.65030197971,68825.23505749222,,,,90091.14405926788,,,9534.602544419859,2374.1833891755723,1480.4956520969074,,20965.991114070817,,,35014.344827269684,,,,,61862.95317244378,,,,,9197.180163303106,,3702.3832226620134,1374.4698440157745,,,
26940,2278.3553163809997,43879.34233512274,,,78918.4373198206,,,25998.04137940981,,,18903.676165380188,12726.88418988825,,40492.1643695251,,36621.9656591472,103221.1684676895,,19506.41814438311,5444.02758545207,50594.76576475801,,,,,,,,,,,6550.134643658252,62703.79984994041,,104809.08438836446,69044.64440804807,,,,90426.69998748857,,,9590.19733579874,2336.6319158842944,1490.1994427238085,,20895.74747224508,,,35104.289249117624,,,,,61800.079460836765,,,,,9249.886404410827,,3648.561755099453,1220.4696667002813,,,
27000,2403.7047766845603,44005.398393908974,,,78722.10067783446,,,26000.089902656222,,,18806.024977446905,12664.860889095316,,40448.19831265173,,36819.4696311256,103462.78899984741,,19366.18722526834,5521.494770022273,50858.48879115806,,,,,,,,,,,6456.290992587425,63548.10146973417,,104812.46418790097,69040.23889704878,,,,90657.97988591321,,,9649.147411083859,2269.5076255639656,1573.9021159363836,,20653.57761426097,,,35197.349187492364,,,,,61790.57598454134,,,,,9292.689398321703,,3513.6687243672523,1114.9543921614127,,,
27060,2261.005343970578,44033.42211511722,,,78231.4247115646,,,26228.45335727825,,,18793.11312191402,12355.92881733334,,40459.791402137795,,36870.41340066449,103623.1871027151,,19321.982665465228,5598.961556592382,50933.03301799902,,,,,,,,,,,6451.6641306212605,64426.73663806577,,104972.57116477752,69113.38194476876,,,,90961.42639050102,,,9707.277805606624,2420.971181532448,1496.3959107995086,,20540.052363416344,,,35298.75076575856,,,,,61841.424756383596,,,,,9336.936291976428,,3520.205981803613,1251.7843456009364,,,
27120,2217.3575440450877,43983.69253818036,,,77586.39926793207,,,26286.6182938723,,,18758.614080859472,12085.468753579285,,40296.465561180696,,37018.257326320476,103678.5443446269,,19405.598181329828,5573.565991748812,51068.764693574056,,,,,,,,,,,6388.726421743354,65304.57565314395,,104845.21645579833,69360.18469087436,,,,91078.23540155399,,,9764.061950851969,2516.4549905283147,1484.9794280673016,,20325.628725801776,,,35404.97048679722,,,,,61956.45701958546,,,,,9390.298609425816,,3501.2960967942945,1166.2188712698967,,,
27180,2344.7430940341046,44090.76077022007,,,76805.93531976135,,,26507.00564563156,,,18648.649970057493,12023.665089442013,,40346.1767077577,,37074.65122297803,103955.78584322927,,19280.043436848748,5664.715085789556,51326.3265939625,,,,,,,,,,,6181.790720880816,66247.83211965911,,104795.63774947666,69350.04798621773,,,,91448.08937824644,,,9823.827399674805,2568.4851409789853,1588.6203855512363,,20305.732477513113,,,35526.7058292559,,,,,61913.4298683375,,,,,9435.251811183009,,3436.0759301875537,1034.4920955151458,,,
27240,2209.388191346626,44137.78509107451,,,76241.44923828648,,,26584.21515034556,,,18640.780276812704,11699.219168932172,,40266.4128106796,,37209.77163398358,104192.2140068565,,19346.77394388335,5427.28147688337,51410.0811829945,,,,,,,,,,,6169.761669630579,67385.88483777044,,104753.17163056534,69394.79076046517,,,,91667.89138983026,,,9882.827474937912,2651.361115146328,1521.2254943149455,,20093.895172414377,,,35656.95011387262,,,,,61908.739592040314,,,,,9396.003672971476,,3398.544739111552,1145.6171729272598,,,
27300,2152.6490985793007,44066.56576653091,,,75872.46709775702,,,26811.83057192425,,,18604.063819714058,11693.367149080066,,40237.439974422996,,37257.09573441008,104247.53434978661,,19202.789708061122,5256.902516282709,51634.156262762306,,,,,,,,,,,5993.5558899365415,68610.49108644173,,104795.3668051234,69516.50214813331,,,,91954.78156035925,,,9941.741418925863,2657.4568525288178,1505.964144279643,,19817.102525562877,,,35789.17322198555,,,,,62126.120993630175,,,,,9512.155868219472,,3343.926351839792,1096.5503466718583,,,
27360,2152.464531276806,44164.40149731282,,,75441.91551356112,,,26894.36846402327,,,18488.072168366703,11859.275793150502,,40026.44369102363,,37384.28352475262,104557.87428126241,,19196.704331712026,5049.967746181099,51717.59197979211,,,,,,,,,,,5931.658141314486,69629.71193265353,,,69768.64935593872,,,,92151.11811732705,,,10001.383904892919,2934.464956702105,1539.704732016678,,19716.485079330265,,,35942.917811457984,,,,,62234.59269022668,,,,,9587.971176131838,,3307.473554002972,1063.9689675492084,,,
