time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1691333286672000000,0.81,0,0,1,28.841999053955078,0,0,562.4000244140625,-75.3371498,41.1595316
1691333291793000000,5.931,0,0,1,28.643999099731445,0,0,562.4000244140625,-75.3370907,41.1595156
1691333296747000000,10.885,0,0,1,34.75199890136719,0,0,562.5,-75.3373374,41.1595369
1691333301802000000,15.939999755859375,0,0,1,26.665000915527344,0,0,562.4000244140625,-75.3371192,41.159529
1691333306799000000,20.937,0,0,1,29.486000061035156,0,0,562.4000244140625,-75.3371325,41.1594972
1691333311801000000,25.939,0,0,1,27.631999969482422,0,0,562.4000244140625,-75.3371246,41.1595214
1691333316839000000,30.977,0,0,1,28.719999313354492,0,0,562.4000244140625,-75.3371503,41.1595304
1691333321848000000,35.986,0,0,1,28.163000106811523,0,0,562.5,-75.3373857,41.1594677
1691333326835000000,40.973,0,0,1,27.288999557495117,0,0,562.4000244140625,-75.3371031,41.1595137
1691333331934000000,46.072000244140625,0,0,1,26.465999603271484,0,0,562.4000244140625,-75.3370996,41.1595144
1691333336870000000,51.008000244140625,0,0,1,26.277000427246094,0,0,562.4000244140625,-75.3370935,41.1595201
1691333341943000000,56.081,0,0,1,27.225000381469727,0,0,562.4000244140625,-75.3370911,41.1595124
1691333346888000000,61.026,0,0,1,27.05699920654297,0,0,562.5,-75.3370869,41.1595197
1691333351930000000,66.06799975585938,0,0,1,27.503999710083008,0,0,562.4000244140625,-75.337101,41.1595235
1691333356968000000,71.106,0,0,1,28.874000549316406,0,0,562.4000244140625,-75.3371448,41.1595152
1691333361946000000,76.08399975585938,0,0,1,25.180999755859375,0,0,562.4000244140625,-75.3370751,41.1595258
1691333367034000000,81.17199975585937,0,0,1.1393022537231445,34.72999954223633,0,0,561,-75.3373837,41.1596314
1691333372045000000,86.183,0,0,1,20.950000762939453,0,0,562.5,-75.3375062,41.1595147
1691333377199000000,91.337,0,0,1,19.926000595092773,0,0,562.5,-75.3375171,41.15951
1691333382362000000,96.49999975585938,0,0,1,19.163000106811523,0,0,562.4000244140625,-75.3375919,41.1598697
1691333387305000000,101.443,0,0,1.0119527578353882,29.795000076293945,0,0,561.5,-75.3377314,41.1600884
1691333399282000000,113.41999975585938,0,0,1.4188438653945923,36.24700164794922,0,0,561.4000244140625,-75.3388528,41.1607935
1691333419313000000,133.451,0,0,2.7004499435424805,16.708999633789062,0,0,559.7000122070312,-75.3413151,41.1626413
1691333452115000000,166.253,0,0,2.6276040077209473,28.915000915527344,0,0,572.6000366210938,-75.3452019,41.1628702
1691333459372000000,173.51,0,0,1,31.354999542236328,0,0,568.4000244140625,-75.3464497,41.1633289
1691333492158000000,206.29600024414063,0,0,1.5746597051620483,47.96799850463867,0,0,576.300048828125,-75.3513146,41.1634824
1691333499826000000,213.96399975585936,0,0,1.1352708339691162,68.57099914550781,0,0,577.5,-75.3513809,41.1624205
1691333519858000000,233.99599975585937,0,0,1,12.069999694824219,0,0,578.1000366210938,-75.3546117,41.1623238
1691333539417000000,253.555,0,0,1.1998317241668701,46.34000015258789,0,0,579.4000244140625,-75.3580163,41.1628109
1691333544852000000,258.99,0,0,1.4843310117721558,46.8390007019043,0,0,580.4000244140625,-75.3577833,41.1629786
1691333549877000000,264.015,0,0,1.2517259120941162,47.51499938964844,0,0,580.4000244140625,-75.3580615,41.1627873
1691333554867000000,269.005,0,0,1,46.78300094604492,0,0,580.2000122070312,-75.3580348,41.1629968
1691333574893000000,289.031,0,0,1.5181854963302612,87.24199676513672,0,0,573.2000122070312,-75.3556867,41.1597591
1691333594890000000,309.02799975585935,0,0,2.179250717163086,42.262001037597656,0,0,574.1000366210938,-75.357455,41.1566968
1691333614887000000,329.025,0,0,4.300617218017578,45.599998474121094,0,0,567.9000244140625,-75.3575735,41.1525106
1691333634929000000,349.067,0,0,1.767432451248169,52.8390007019043,0,0,566.7000122070312,-75.3582799,41.1498039
1691333654896000000,369.034,0,0,8.276615142822266,38.64500045776367,0,0,554.800048828125,-75.3597658,41.1466547
1691333674942000000,389.08000024414065,0,0,3.589430809020996,36.900001525878906,0,0,550.800048828125,-75.3594581,41.1438548
1691333694938000000,409.07599975585936,0,0,1,26.030000686645508,0,0,543,-75.3606351,41.1388626
1691333699327000000,413.465,0,0,1,12.4399995803833,0,0,542.6000366210938,-75.3606939,41.138809
1691333734954000000,449.0919997558594,0,0,1,62.14899826049805,0,0,547.800048828125,-75.3614027,41.1323662
1691333754919000000,469.057,0,0,3.639586925506592,36.900001525878906,0,0,545.5,-75.3617677,41.1309081
1691333767833000000,481.971,0,0,2.8732662200927734,42.41299819946289,0,0,545.4000244140625,-75.3628348,41.1313756
1691333772837000000,486.975,0,0,1.04314124584198,38.224998474121094,0,0,545.800048828125,-75.3622846,41.130668
1691333777836000000,491.974,0,0,1.6413041353225708,100.447998046875,0,0,545.4000244140625,-75.3629549,41.1314705
1691333782910000000,497.0480002441406,0,0,1.0113393068313599,26.325000762939453,0,0,545.800048828125,-75.3621857,41.130572
1691333802867000000,517.005,0,0,2.322446584701538,47.768001556396484,0,0,529.9000244140625,-75.3609694,41.1281565
1691333816810000000,530.9479997558594,0,0,1.369877815246582,43.12200164794922,0,0,523.9000244140625,-75.3601466,41.1271676
1691333821815000000,535.953,0,0,1.2922260761260986,33.902000427246094,0,0,523.9000244140625,-75.3600874,41.1271839
1691333827808000000,541.946,0,0,1.2622755765914917,31.22599983215332,0,0,523.9000244140625,-75.3600975,41.1270966
1691333847812000000,561.95,0,0,13.584489822387695,90.4489974975586,0,0,523.9000244140625,-75.3601752,41.1271911
1691333859450000000,573.5879997558594,0,0,1,18.820999145507812,0,0,517.7000122070312,-75.3585525,41.1242045
1691333887854000000,601.9920002441406,0,0,3.5546488761901855,26.48900032043457,0,0,498.8999938964844,-75.3564579,41.1219312
1691333907877000000,622.015,0,0,1.0277206897735596,20.374000549316406,0,0,483,-75.3552609,41.1195689
1691333947077000000,661.215,0,0,0,2000,0,0,0,-75.3301036,41.0998389
1691334007963000000,722.101,0,0,23.401405334472656,110,0,0,398.5,-75.3384385,41.1056944
1691334027960000000,742.098,0,0,26.625600814819336,116.0999984741211,0,0,352.79998779296875,-75.3353345,41.1007653
1691334047926000000,762.0640002441406,0,0,7.774679660797119,71.2509994506836,0,0,357.8999938964844,-75.3332403,41.0999221
1691334067919000000,782.057,0,0,8.509873390197754,77.26200103759766,0,0,335.79998779296875,-75.3303049,41.0959766
1691334087919000000,802.057,0,0,16.59490394592285,92.9000015258789,0,0,322.29998779296875,-75.3271312,41.0936155
1691334107925000000,822.063,0,0,13.584489822387695,115.6969985961914,0,0,334.1999816894531,-75.3235056,41.0914876
1691334112940000000,827.078,0,0,11.336030960083008,64.0999984741211,0,0,345.3999938964844,-75.3256362,41.0899021
1691334132973000000,847.111,0,0,1.0377204418182373,30.56399917602539,0,0,330.5,-75.3257195,41.0881758
1691334152964000000,867.102,0,0,2.8072915077209473,29.714000701904297,0,0,329.5,-75.3281951,41.0853545
1691334172972000000,887.11,0,0,4.071316242218018,42.84600067138672,0,0,326.79998779296875,-75.3281885,41.0817428
1691334179474000000,893.6119997558594,0,0,1.7394773960113525,16.045000076293945,0,0,326.79998779296875,-75.3282024,41.0817142
1691334212958000000,927.0960002441407,0,0,19.14645004272461,48.900001525878906,0,0,313.6000061035156,-75.3268359,41.0766936
1691334232974000000,947.1120002441406,0,0,16.413040161132812,122.4000015258789,0,0,311.8999938964844,-75.3291331,41.0761743
1691334252846000000,966.9840002441406,0,0,18.489999771118164,98.4000015258789,0,0,312.3999938964844,-75.3261805,41.0724818
1691334257852000000,971.99,0,0,23.401405334472656,110,0,0,312.3999938964844,-75.326187,41.0724774
