,start,end,duration,mean_error,median_error,distance,start_distance,end_distance,distance_traveled,mean_variance,median_variance
0,0,540,540,308.80109377770515,353.92746402068053,326.860747628868,0.0,326.860747628868,326.860747628868,524.4578328590436,346.5855266984706
0,660,1500,840,347.7776249717393,340.3018816683922,269.28562446251044,604.7325734877813,874.0181979502918,269.28562446251044,355.9383675996538,356.6930961888902
0,2220,2880,660,252.61616539907706,245.53975423658065,977.6361167413966,2324.202774323829,3301.8388910652257,977.6361167413966,279.0734310492871,276.88663711892195
0,0,1620,1620,59.65674167502993,58.72105336649675,9330.411462713888,0.0,9330.411462713888,9330.411462713888,1851.0225054150194,1861.8664989789347
0,1980,2220,240,195.96798361289555,195.87717567928962,1288.3499137546423,27694.194113551377,28982.54402730602,1288.3499137546423,1906.77262285484,1913.5216297798725
0,2460,2520,60,301.8301676749636,301.8301676749636,154.4435899993805,9033.567357928912,9188.010947928293,154.4435899993805,679.2601108001357,679.2601108001357
0,0,60,60,7.87519166793192,7.87519166793192,20.44830823788829,0.0,20.44830823788829,20.44830823788829,1825.4916132334852,1825.4916132334852
0,960,2280,1320,215.72955053962525,207.0155945692713,1001.2488987036932,1487.177240243982,2488.426138947675,1001.2488987036932,529.9994248388617,531.6123223343902
0,2520,2880,360,377.05974549514013,399.6418944713155,383.4206220723454,4266.470152021429,4649.890774093775,383.4206220723454,347.05689236473995,340.6487723636181
0,540,1320,780,408.43233385057204,420.64315832252174,1384.8197007714375,973.7895966035429,2358.6092973749805,1384.8197007714375,590.1238341274582,566.6541979487458
0,0,360,360,209.26705617464725,242.82645195141902,1971.8393540000795,0.0,1971.8393540000795,1971.8393540000795,1519.3396090407057,1461.9444261635633
0,480,600,120,366.5375776608132,366.5375776608132,651.1866725636464,2637.8363263640326,3289.022998927679,651.1866725636464,1332.0444966900782,1332.0444966900782
0,780,960,180,357.46417279792234,344.98207248820785,912.2309757838402,4263.953508447519,5176.184484231359,912.2309757838402,596.9932455748393,558.8032339623214
0,0,1080,1080,239.14505171852863,217.47248030577447,1197.6143946645188,0.0,1197.6143946645188,1197.6143946645188,658.8609636482975,570.3966480550005
0,1320,1680,360,281.20846956917916,280.12730877551905,790.4251130643624,3226.1183162026223,4016.5434292669847,790.4251130643624,419.84212101582324,420.4805976446444
0,1860,2880,1020,334.13239601683887,362.1448233049971,1708.227319335886,5865.884206233948,7574.111525569834,1708.227319335886,353.4517796160404,355.13548187702617
0,0,2280,2280,216.74414186944068,272.5090191856938,12081.342760968999,0.0,12081.342760968999,12081.342760968999,1790.1871461951769,1757.6948831845807
0,13620,14040,420,320.97961063825943,301.60894224657704,2169.746242894602,71740.57799580267,73910.32423869727,2169.746242894602,712.1207702334679,711.464346191555
0,14220,14280,60,445.70482720747685,445.70482720747685,339.8323603646422,74891.67139629924,75231.50375666388,339.8323603646422,735.2792987701595,735.2792987701595
0,15840,16620,780,218.92246635192544,180.97724987760614,4149.186291966602,83428.96743947765,87578.15373144425,4149.186291966602,1242.819772767924,1241.8966133748804
0,17340,20460,3120,230.01167372965602,210.8852699003249,16375.2323822412,91403.65006761247,107778.88244985367,16375.2323822412,1472.3111221680026,1419.0479100335715
0,0,60,60,2.6028109540633073,2.6028109540633073,332.5103804666923,0.0,332.5103804666923,332.5103804666923,1824.0291993652772,1824.0291993652772
0,300,360,60,362.8738858812976,362.8738858812976,321.4020047857666,1676.493104415922,1997.8951092016887,321.4020047857666,1106.5831114923687,1106.5831114923687
0,480,1620,1140,319.8430635546039,326.6727688616347,7029.119872987216,2664.815125167865,9693.93499815508,7029.119872987216,475.7453342197198,440.44006684026857
